Encoded_file,bpp,psnr,ssim,sqnr,mape_phase,enc_time,dec_time,enc1_m,enc1_s,enc2_m,enc2_s,enc3_m,enc3_s,enc4_m,enc4_s,enc5_m,enc5_s,dec1_m,dec1_s,dec2_m,dec2_s,dec3_m,dec3_s,dec4_m,dec4_s,dec5_m,dec5_s
12.npy,1.28021240234375,28.40629958036473,0.9737275838851929,13.487257957458496,0.583153486251831,0.902407169342041,0.5751519203186035,0.01856949329376221,7.378039652245265e-05,0.018659687042236327,3.683427388281279e-05,0.019228553771972655,4.7792810573394564e-05,0.020274829864501954,5.508540408499449e-05,0.004844522476196289,6.403962090459076e-05,0.010354351997375489,9.174067174270714e-05,0.010411453247070313,3.376832015334193e-05,0.010708141326904296,2.0168238964952183e-05,0.011313390731811524,1.5089014420045003e-05,0.009049034118652344,7.577932663989523e-05
120.npy,1.600341796875,28.013062966240653,0.9666364789009094,16.332386016845703,0.40909186005592346,0.9113442897796631,0.5967402458190918,0.018584680557250977,2.9989001207569977e-05,0.018704915046691896,5.0374686308620214e-05,0.019240403175354005,2.304422563041262e-05,0.02030618190765381,4.812206604792519e-05,0.005575156211853028,4.8175947401109704e-05,0.01035606861114502,2.606913923978349e-05,0.010420513153076173,1.8964635669565342e-05,0.010724234580993652,2.275468967385661e-05,0.011383318901062011,1.6802827402123693e-05,0.010928821563720704,4.0688322197121055e-05
121.npy,1.29217529296875,28.40332910915556,0.9434570670127869,13.039928436279297,0.6420540809631348,0.899651288986206,0.5767614841461182,0.01853444576263428,2.9373217325666142e-05,0.018670082092285156,3.9439794874700694e-05,0.019199204444885255,3.838273299828054e-05,0.020269942283630372,0.00010714473913080859,0.004658102989196777,4.1594476884584903e-05,0.010338830947875976,1.9238414569546492e-05,0.01041562557220459,6.816937543459647e-05,0.010723733901977539,7.226137932805609e-05,0.011319518089294434,1.652474682694088e-05,0.009202265739440918,8.314989030659688e-05
122.npy,1.549072265625,27.98538585289473,0.9564560651779175,15.217817306518555,0.5128977298736572,0.909430980682373,0.5945982933044434,0.018603253364562988,7.23312656944706e-05,0.018686246871948243,6.945970856674364e-05,0.019250130653381346,8.87861601344597e-05,0.02030818462371826,0.00015405427327528986,0.005386471748352051,4.3487869071199586e-05,0.010358858108520507,1.922866164311124e-05,0.010413122177124024,2.0667961929480264e-05,0.01071770191192627,1.7715334712183953e-05,0.011383461952209472,1.4162163942797146e-05,0.010763144493103028,3.90544551638919e-05
123.npy,1.0810546875,29.066079127325924,0.9339826107025146,11.481423377990723,0.7195919752120972,0.8910777568817139,0.5614027976989746,0.018577384948730468,0.00010198485634463491,0.01863231658935547,4.77456882213525e-05,0.019125986099243163,3.688094218134239e-05,0.02017049789428711,0.00010574426012466655,0.00402684211730957,2.4598004268339138e-05,0.010326480865478516,1.4968510063413636e-05,0.010389494895935058,2.9485940037757775e-05,0.010671615600585938,1.3578142167953048e-05,0.011283373832702637,1.8437157066514603e-05,0.007922840118408204,6.727687336984849e-05
124.npy,1.2110595703125,28.50723117297244,0.9568701982498169,12.499920845031738,0.6683363318443298,0.8975701332092285,0.5707063674926758,0.0185138463973999,4.328555457508689e-05,0.01861836910247803,3.081793241335437e-05,0.019202232360839844,5.637185340822478e-05,0.020325422286987305,0.0001904638570476811,0.004466605186462402,4.882508064442887e-05,0.010330128669738769,2.339275086695481e-05,0.010399913787841797,2.2641029681167797e-05,0.010728287696838378,7.090530462746382e-05,0.011344480514526366,1.989525544341153e-05,0.008623766899108886,5.4997543904141393e-05
125.npy,2.34185791015625,27.431866588966628,0.9887839555740356,22.101348876953125,0.21772992610931396,0.9259085655212402,0.6444025039672852,0.018608975410461425,2.76006038093226e-05,0.018692827224731444,3.143369716948459e-05,0.019280457496643068,5.655663097558055e-05,0.020380640029907228,5.461255337949566e-05,0.006731629371643066,0.00010308973715711327,0.010416936874389649,3.303862179273781e-05,0.010481047630310058,0.00011091574905906395,0.010781955718994141,4.160357067857644e-05,0.011411476135253906,1.7129275692187464e-05,0.015073919296264648,6.108665528840709e-05
126.npy,2.18731689453125,27.403719464556175,0.9860005974769592,20.68840789794922,0.2685784697532654,0.9228034019470215,0.6390743255615234,0.018625521659851076,4.078957279251652e-05,0.018680596351623537,5.086630631613045e-05,0.01927306652069092,4.258738480033676e-05,0.020345592498779298,4.49635190605428e-05,0.0065277814865112305,6.049166130894901e-05,0.010420513153076173,2.624874866112858e-05,0.010446786880493164,2.547488850711761e-05,0.010752463340759277,1.9210812802159295e-05,0.011430597305297852,2.3275613021606357e-05,0.014329981803894044,0.0001266785938784801
127.npy,1.1273193359375,28.52225308336605,0.9434921145439148,12.000419616699219,0.6537070870399475,0.8979706764221191,0.565406084060669,0.0185222864151001,6.64078948664943e-05,0.018726587295532227,0.00022849621673471827,0.019309020042419432,0.00010013736144624582,0.020213627815246583,3.562462663329458e-05,0.004362320899963379,5.065847255065317e-05,0.010341644287109375,1.864610112383407e-05,0.010412907600402832,2.1960266684150728e-05,0.010705399513244628,2.9365398026187528e-05,0.01134181022644043,2.7723067971153786e-05,0.008170175552368163,3.229331908255021e-05
128.npy,1.35528564453125,28.302750899425124,0.94346022605896,13.81855297088623,0.5761982798576355,0.902857780456543,0.581082820892334,0.018590688705444336,5.818878833472038e-05,0.01868724822998047,4.716808960350717e-05,0.01923503875732422,8.148240183488557e-05,0.0202617883682251,4.783979739469349e-05,0.004856014251708984,4.4275581915296425e-05,0.01036989688873291,2.921367084539946e-05,0.010414052009582519,1.637852345976626e-05,0.010720777511596679,1.768603097279036e-05,0.011351275444030761,2.451774302188587e-05,0.00954422950744629,5.063184394173626e-05
